name,mz,rt,CTRL-T01_F01,CTRL-T01_F01_2,CTRL-T01_F04,CTRL-T01_F04_2,CTRL-T01_F05,CTRL-T01_F05_2,CTRL-T01_F11,CTRL-T01_F11_2,CTRL-T01_F15,CTRL-T01_F15_2,CTRL-T01_F17,CTRL-T01_F17_2,CTRL-T01_F23,CTRL-T01_F23_2,CTRL-T01_F26,CTRL-T01_F26_2,CTRL-T01_F33,CTRL-T01_F33_2,CTRL-T01_F38,CTRL-T01_F38_2,PRO-T01_F02,PRO-T01_F02_2,PRO-T01_F07,PRO-T01_F07_2,PRO-T01_F08,PRO-T01_F08_2,PRO-T01_F17,PRO-T01_F17_2,PRO-T01_F19,PRO-T01_F19_2,PRO-T01_F20,PRO-T01_F20_2,PRO-T01_F28,PRO-T01_F28_2,PRO-T01_F31,PRO-T01_F31_2,PRO-T01_F35,PRO-T01_F35_2,PRO-T01_F39,PRO-T01_F39_2,SYN-T01_F01,SYN-T01_F01_2,SYN-T01_F02,SYN-T01_F02_2,SYN-T01_F09,SYN-T01_F09_2,SYN-T01_F12,SYN-T01_F12_2,SYN-T01_F17,SYN-T01_F17_2,SYN-T01_F22,SYN-T01_F22_2,SYN-T01_F31,SYN-T01_F31_2,SYN-T01_F33,SYN-T01_F33_2,SYN-T01_F35,SYN-T01_F35_2,SYN-T01_F37,SYN-T01_F37_2
9320,350.973,584.5842615,19448600,35950320,0,0,85441950,46907100,58572510,0,14817240,27626960,42371620,4905410,7262140,0,104135210,861911,59083260,36709720,0,0,12696550,0,2633820,50234420,0,17224156,0,2342770,43334950,70979260,79702356,0,5639780,21923080,0,0,12342160,48214210,55523160,36829000,1058200,4246660,0,0,0,34661200,40099350,19190370,71930620,67151410,0,0,24161300,0,0,0,0,0,12775220,3966080
60155,350.267,987.6331667,15176800,31901500,12681490,19451180,11437540,12527960,26200620,12521100,15178740,22752400,0,21967000,25565400,24360200,15464400,24910600,6430890,23055800,16585900,5305920,0,0,6285940,11746970,13373140,18209860,7398890,18295980,24544800,30853400,10067000,9600380,17127840,14395620,16380140,20715000,22207090,21465020,0,0,13157240,6272050,0,20393040,6801660,8055030,14098680,8705740,8406580,9547400,9072680,18653600,15200200,0,23678400,25430400,22213000,24171600,19380160,17957260
97401,350.883,293.9104444,224176000,257726000,100821000,268528000,724365000,262694000,304415000,670569000,0,0,697033000,217510000,0,46285500,0,335734000,310851000,0,223416000,114071000,417965000,412125000,294153000,406040000,446142000,625221000,160442000,507262000,211995000,257664000,194880000,277633000,264093000,286121000,234760000,215717000,187923000,0,374953000,0,83429400,147693000,175929000,194683000,378104100,764113000,153463000,0,0,559380000,227399000,272443000,366516000,190746000,107817000,87773600,361694000,487139000,181756000,164266000
150276,351.213,1006.605654,214079,403163,0,0,498215,0,415412,0,1354457,1457733,1435602,0,0,0,2901244,0,286693,400344,0,0,1101688,0,269944,1584286,429052,317649,648932,595065,999557,690429,0,0,1118715,1723891,0,0,264408,222535,418151,491434,0,0,0,0,0,806845,865644,0,364716,382596,0,0,248346,382830,230138,274557,0,0,448887,342988
121594,351.17,1027.44,17514380,4121769,19919040,4127250,46605470,3710390,6694270,7045950,5945230,10706360,7310050,7126340,21389770,3414070,6560680,33875460,5298170,23842620,3568780,3315640,52346300,32288550,6150510,5568150,76260130,42781950,46301610,49488420,40340460,11098770,6017990,3536900,4635520,36034340,4316390,6839250,3835280,27025004,41311930,12210780,6696424,7270075,3356050,2853020,3413500,38401230,5367450,23745020,39723680,51868690,29016390,8505320,21371060,5555090,14601230,5876250,42035590,8253870,6491660,3048634
148887,351.216,854.6242593,1030710,765844,1355960,885649,1149790,1160520,2688730,878084,1400167,1620776,799006,1011770,735708,872927,1244880,1165100,1370000,928330,1039410,924470,820497,1934740,1355600,1485890,1510060,1375730,757364,900981,783412,1550980,761888,524315,1908030,1880360,541113,656225,574232,433187,1150450,612813,421186,453560,645535,716570,762808,1003820,1358840,873776,940233,1590560,1119082,1682145,1094553,1270600,605813,910475,1050110,784326,762670,818895
121665,351.705,483.5393253,4507380,2525920,4994050,5144280,24760560,3818440,6926680,3258480,15308870,9045560,7244330,3238910,4426220,1406080,3263610,6048780,5647220,9534380,5473120,0,7175330,3893490,7035530,2878520,6831070,10236030,0,8923580,5509590,2370740,0,0,5680860,5030190,0,0,0,0,9973110,1805880,0,1774960,1185480,0,2179930,2281800,3576290,3493860,2146020,3818080,2047220,2258080,4692090,0,0,2270070,0,3891340,5062470,2250110
120967,351.216,884.4380612,4713560,2569320,4401920,6198570,8232730,4429780,1230350,6561510,3386110,3102160,7769630,1630680,1751560,2614680,1423170,12090570,1298060,0,2329030,1099520,9733510,5442110,1576160,1421200,0,0,16463330,19797940,0,2594340,0,5140790,1985820,0,5895620,7055850,2370920,3510129,11007311,2536520,0,0,4650050,1204650,2056710,4646640,857373,11409580,7543460,3220300,1420230,20327780,1719150,6208450,2047068,2862360,1578910,0,7331130,2526580
62135,351.682,798.2605,6008360,17739560,0,0,6967320,9470260,14178160,0,31668850,19979960,26664370,0,9452420,0,42889870,7841010,24637360,13575920,0,0,29643670,4673160,13000570,32783090,35595430,60289460,1930520,8194430,35537400,14711210,0,0,38783900,48421560,0,0,9613220,12278910,3299060,31639130,0,0,0,0,0,4382920,22792870,11116330,0,18880600,0,0,17144110,21370900,991361,0,0,2409030,20240210,8031460
77388,352.246,1093.642766,3750290,1889220,0,2812090,1765740,1511530,0,5674300,0,5072000,3611260,2354040,3295160,0,0,2344020,2038020,3063570,0,2423890,0,0,4905670,0,3517080,0,4203760,2336190,3543310,0,0,0,2427680,2580020,0,5259900,1875970,2040090,0,2590400,2589810,1699880,1852680,0,0,3101480,4999130,2255330,0,0,2279940,2097310,2253130,3099090,0,0,0,5390360,0,1770670
80627,352.236,702.6683636,6613490,12229890,0,11421350,34292860,14428590,6285090,25504090,7067050,0,3027210,8647070,15488680,4674860,15358100,14831380,4529790,8525950,4697210,3176810,0,16996440,10776950,4097180,13276700,6493320,7117430,23834980,0,0,0,0,4628930,7636720,0,0,0,0,6464900,0,0,0,0,0,0,9230330,8536930,9234490,0,5165560,5226900,10385140,0,6196730,0,3324990,3922110,7361090,8799040,10899950
147354,352.26,727.9324138,0,0,0,0,499391,4441542,662793,0,0,0,5580993,80328,596384,0,0,869316,2224030,4087150,0,1875934,1187710,679501,0,1450280,0,1662419,524304,400552,0,1884600,0,602258,260508,859554,508338,0,509042,1299075,3171836,448939,1248150,0,0,0,3418250,1297175,0,1085636,0,1241500,0,0,0,1505611,1054179,1073460,0,1053155,1935757,733673
120002,352.305,1153.650909,4903960,0,3451920,3216650,9406820,2806300,0,0,0,0,0,0,22856300,1370760,0,1269000,0,0,2041980,1636660,2123710,9542770,0,1697430,8440900,2559640,6969990,13406020,0,4188090,0,0,5909010,1824790,1484100,5754623,1096690,0,3864810,0,0,0,0,0,0,10236510,3793890,9709230,2361000,6189670,1277260,0,7154890,3411790,0,1279340,4461570,7902190,0,5971830
135469,356.663,667.092188,0,1168660,2226830,2682650,3467070,0,1109360,0,0,0,0,0,2805580,1431050,0,1132390,0,0,1223840,1758330,0,2200430,1796470,0,0,0,4551720,6183430,0,2097800,1221790,0,0,0,3738640,2082840,4542280,1681090,3539670,1382360,2924540,910858,4612920,0,0,4056960,0,5409670,2901840,3791500,5465710,3485600,2659310,2764330,2893910,3994470,5328130,2603820,5335420,1160150
148534,353.259,1166.512469,7187870,6229410,0,0,1161550,0,3278590,1374560,10526100,3075520,7606440,2826020,1173950,1664780,955856,4306170,0,0,0,0,1735800,3959160,928595,0,0,0,2595390,6639380,0,0,28982200,1045730,0,0,792090,4460080,7849500,8949680,5522770,1030630,10120500,5179090,15553500,19169800,0,0,1654020,1057380,4170020,549659,1239590,1232410,1973540,1409970,1106330,984007,0,0,0,0
130448,354.238,741.6346667,3196052,4923080,3653760,4307520,4584690,7027700,8696540,5330230,3687100,4010370,11964210,3445836,4425410,2344305,5992840,333068,3920930,4797764,1085280,5363199,4789176,2052336,5431248,7433410,2454395,1992173,4028838,0,5118784,12581950,15766473,8117617,3297550,5054590,5926630,1584080,2425810,5783653,4720330,1074350,8221308,3094280,9106650,5835691,3769940,5790720,7989090,2191460,5884330,6268183,10382960,1605760,6705440,4957730,4765140,3475650,5700160,2441330,1497830,3840770
130331,355.204,964.3041875,0,2564540,14029380,0,3384010,5303410,2032130,6506420,2971080,5043360,5876390,3931530,2386590,5635830,4101470,3969110,2617120,4981660,1540100,7014120,5003460,0,3155730,4262420,7333180,9457470,0,0,3601730,0,0,2016510,3826530,5335350,11274310,6020840,3464800,5922300,3007280,4633970,0,0,2792540,2847450,11130990,0,2552500,2941590,0,0,0,22885770,0,3337210,0,1935600,0,4299200,1770410,2133380
146494,356.533,587.037,1481520,32292800,2991760,1645230,1107070,28070400,2599850,13285000,3542880,4204340,1388170,6993080,26758300,21340900,3660690,1330050,65758300,30153100,11188588,19864637,10918100,7722380,70815110,8319510,1245410,19832700,13182700,9370770,15641600,48395900,338295490,458091520,14302300,11692300,40557964,107169920,49531900,17538300,46327650,25480500,258954013,70983759,1601133,4211382,93493800,603439100,17074500,1759100,697947,99778500,3084170,76970855,1013210,13258400,596949,6573910,135641586,99863000,1046930,1291160
102598,356.695,826.5975349,290387,134159,0,0,205183,107421,483197,0,180967,412100,224041,0,214252,0,199962,206114,221389,159599,0,0,389283,0,150938,212052,218321,175438,0,0,269827,214661,0,0,122048,371273,0,0,256121,307945,187622,299638,0,0,0,0,0,366281,352741,198676,114871,576803,0,0,0,0,0,0,0,0,137962,239242
65312,357.183,1004.414333,4240070,0,1150100,5205680,2436930,3684030,5472840,0,7695780,11771770,2436620,1538210,14841420,0,0,3171150,0,0,2009780,1506170,3600940,3241040,9015770,3873090,15156030,12741220,13699350,16788730,4480370,11924470,0,0,7502050,6662580,0,1389080,2379480,0,3305220,2603620,0,0,0,0,0,7996070,6786340,8230300,7735410,14754250,0,1228330,7429660,0,5472020,0,0,4505660,5662340,2785970
119705,357.174,840.10325,2410770,3071350,2899785,5683230,2725680,2844470,0,1827550,0,0,0,1273840,2169620,1756040,1741300,0,1823530,5716820,3253270,0,0,0,3434210,4096960,4135290,0,3133440,0,7480480,4083090,0,1294270,5340240,3832340,4953190,0,2135370,2130080,804134,2034140,0,1634370,0,0,2007530,0,1859950,2476430,2576420,1653470,4742160,5669580,2484270,1532650,3537590,0,4583800,0,6652240,3495670
93947,357.185,859.287,18222820,13768410,8821420,26935150,23432810,13962010,24653170,35767830,28033346,32465020,0,16032000,24101460,0,9011610,31896730,13366180,13699110,11806550,3385850,22951260,32452790,18253410,23419410,42363650,20126460,52696580,59132540,11250970,14671890,0,0,17050850,8568810,2312625,9128749,10035548,5680110,38918170,14320490,12354520,19334840,8401340,1778580,0,26696120,6900500,22312880,25892230,17077920,28603570,13155294,15704490,23576540,12593790,8786724,19727610,116048260,15822100,35728620
12410,357.175,857.5625,16703000,0,8394430,21842650,62293900,35752300,0,38887300,0,0,53556500,30953680,0,0,0,0,0,60870800,10404000,5310250,34456000,25522590,0,23607300,117891100,62370600,47323900,29149810,39351900,77663400,0,0,30279600,51774600,0,3875090,49719100,54620700,41754500,62561100,47726600,58077600,46772000,5207720,0,0,40377200,41281500,0,65770200,84554500,0,103036800,70911200,11368700,10572570,21347620,78544530,40450900,0
113179,357.192,896.3535,125865310,87216600,174172480,301207190,310240210,115183290,51192060,188448780,236845350,295025930,263262300,188159850,285112300,90968420,309016410,180118080,181346950,226588300,106555260,112995770,207261380,126733210,197415710,304545180,480532140,523872780,386992910,591234990,242771190,260292820,57539440,102808970,188523520,222979250,133509530,99418040,36160780,71116140,119738920,340432570,194717170,132350450,75892760,191659600,128360860,189367830,176040820,204803480,104063530,182608160,244448660,200148050,148796400,272450390,55055900,65459490,181700640,380760880,99146370,318318410
142586,357.207,949.4476667,795678,1416683,525153,454637,7728610,9040170,1854857,3192750,0,1022300,3630680,606926,4440459,0,2014884,4353220,2442640,6565660,10313408,5398900,1851980,0,0,3866617,937668,2470820,2582490,6288320,1130267,0,490187,0,413950,0,531892,1548428,883614,629025,1112540,1438657,5954497,4748086,1964747,2402470,0,1352280,1068410,5391648,1283540,2074443,1604858,2144847,0,0,1315440,708415,1018480,3605800,0,0
124572,357.223,914.64975,2033450,1716140,4199080,2533600,0,0,3372050,1620640,0,3865010,3432760,1242380,0,1147670,0,1693860,3975260,3279840,3797820,1525770,4449270,8392710,7123070,7681980,8246950,4252260,1944720,3860590,7760610,11250800,2851340,2492580,1671250,6724070,1390880,1498770,8210970,8972440,1689160,12164830,1475970,13945430,3818360,0,1963820,1623170,7904680,3793000,3046060,2708990,4172490,2191830,3129540,2580940,0,0,1457770,2250630,1380980,3653460
129875,357.214,872.261,0,0,862519,538052,2704520,3022352,0,780610,1110750,820961,814138,879923,0,0,0,0,0,0,694656,703161,0,0,1236100,861233,0,0,1046480,988779,857727,895520,5371950,6238548,0,0,0,862956,17929890,19110248,740279,889283,1577302,1206780,1368698,1495114,869273,0,609948,0,0,0,997608,950079,3431800,2687657,0,0,3134261,2608140,0,0
71759,357.216,1086.9325,5039070,5642900,6185140,3657850,0,0,11907700,6289310,9526710,9166380,6346720,4907880,0,5167980,0,6772260,7448720,0,5771380,4906700,6450300,4537750,6173162,5639700,401494,0,5393290,5786740,6427940,7124570,6051830,6243530,5653040,0,5233580,3777930,4018780,4723410,6666390,7606840,4135550,0,4226070,3597440,5869400,4088350,6210130,6769340,6787400,7000040,6463590,4046280,6663200,6984410,0,3892560,4234720,0,9775340,8881650
70842,358.266,729.2009103,32842990,27108440,32269630,29622360,49336280,27769520,37382900,46199210,37189580,28328360,5862130,30071340,24176300,7437240,25130290,38306230,32100420,26134670,12078200,10338670,20719220,21380420,15599020,15076400,21018090,22678980,15844000,18809520,9589330,24334320,0,0,9374190,15105280,8515410,13402380,28805710,23520740,15804670,8713910,15217310,0,7396940,9719500,5695960,26877150,14671860,22693820,22259740,27050750,18794270,12990900,10357680,23563090,3073270,5256540,15083590,17996030,12871310,13325110
81332,358.251,769.4061389,0,8396060,2292520,4291490,19871700,5087700,10960790,23686340,5862900,0,0,0,0,0,0,18057950,8830970,3252110,3082520,2397030,0,5402840,4956540,0,0,11353510,11728370,5784270,4261360,6270380,0,0,0,4918450,4706140,0,3628110,7858460,0,8675290,11451610,3904970,4287780,10060220,0,4958200,3447900,0,0,13187690,4266000,0,0,10617010,0,2586410,4992490,6507620,0,0
113325,358.27,791.8007381,53399710,41599620,14355820,32147770,92637100,43545100,45329070,36876900,48473500,64017600,78006740,44179750,16346640,3634310,58174680,50592540,54956140,45798300,32668940,15701500,86759500,36144610,38327290,65638990,74464920,81722560,50515930,98055100,45906570,33731460,27910370,30379690,52673160,46504160,17677650,32971890,51623280,35838780,66975820,71155060,37249720,17566190,32591150,55450390,22921870,44991370,18835340,50466600,63816600,43158540,34791860,42392200,32292070,19683540,4380050,4170240,49802750,60220930,10719400,7920020
44659,358.241,698.853,6410330,1943030,0,6187440,0,7235410,8888280,0,0,9336670,16660880,0,0,0,15892480,5309270,35165000,44582300,0,0,10818100,0,7813410,17636400,0,10348200,2758890,6302350,29667790,10471080,0,0,10175210,20831480,0,0,8772380,7269220,5092770,27682160,0,0,27427980,0,0,0,10659890,0,0,0,6572680,0,12658130,14624320,1964020,3254030,0,0,20618520,14706090
98853,358.25,856.8105,16688900,23910110,6814850,4077170,16042330,0,42573950,8114540,35194580,72517530,90375610,1192660,12227840,2260160,9589400,11771770,72045050,11012460,18781710,7733820,36539030,21868120,33611970,16030440,13482360,0,57602140,74571000,60243700,48704180,4311740,3606070,8088140,55699710,0,9372750,14813650,0,29487560,56634670,0,7005430,7045830,6548930,0,43240740,5656090,31052270,10344400,60114700,22107070,0,17041730,2147250,7729650,5346690,0,42730730,32965060,26740830
1107,358.248,746.4335,5894080,6662810,0,0,2298820,0,4465960,0,9045440,5255600,0,4924360,0,5094160,4929130,0,8759030,9215290,4442630,0,5383730,0,0,0,0,5031850,0,14242490,4830320,9090970,0,2336730,0,13129810,0,0,3919780,0,0,17011550,0,0,17599970,4844720,0,0,6052680,2058130,13554180,4043010,11020170,3992640,0,0,10274520,2403440,8272960,0,0,0
125265,358.258,759.088,22801150,11949900,13251400,24808200,17349830,9672780,10779700,42523640,9896620,10767900,0,16728440,22645700,21439550,8061390,6898640,0,0,11394890,23329800,0,11735280,0,12982100,19822100,15974600,6938300,6919170,0,0,2740990,2657530,7901250,10922300,13645300,11455500,0,1781660,6572480,0,5174180,4630940,4774620,21220010,48751140,4688080,0,0,0,0,6669200,43985700,1972190,15013690,3244280,2429460,7393240,14118000,4119920,1328200
84914,358.283,812.804,0,0,0,1694080,21480660,15060240,5186390,6602950,31251520,30661650,1568210,4948770,6277680,1473200,0,3372360,4303260,4009910,6257520,7422420,2620100,1411330,0,2923940,9218590,14222080,2198210,3055750,5659860,15694020,3876410,2742210,3725360,6870720,0,0,14244100,13818450,4815170,5070810,4727140,5442890,0,0,0,2054140,4985370,11536850,7863110,6739620,0,0,4985760,4234920,5604300,10492730,3422460,10060760,6628850,15718560
49023,359.238,897.3734,2120000,6519570,3333610,5097670,0,0,13583990,2423220,4593490,9717890,0,0,9523170,0,11497680,8922690,3810530,3478300,0,0,6678370,5542260,6410490,11284330,11497310,10160510,3934360,4513150,4313200,3181720,0,0,1880720,5164780,0,0,2873610,4109370,9063050,6120970,0,0,2306790,0,0,3680660,843207,3990730,10345280,17741520,867067,1438540,3488920,0,2296030,3772270,1729770,4751470,6484880,10274030
87044,359.236,911.275,17302400,18827500,1590040,8979840,21692900,19145300,22182900,12170100,26583800,32873500,30659400,12702200,31937700,0,32008300,23087400,31438500,30960300,19883320,5130120,19432700,11380500,16050300,0,19095200,21233700,12776500,15072700,20103000,19549200,13461800,9257780,19894300,19666200,5019220,0,13528700,8808900,19896800,16787700,0,12057000,9393580,1544090,0,17064400,21013700,17734900,18512600,21153400,7947920,4688750,9206680,8112090,5817550,0,6136590,18582400,13493500,9512380
37216,359.236,1090.5725,4523080,5985190,4104080,8092880,0,5749490,0,8772100,4055960,0,0,20406680,0,12149670,4106840,3581950,20030840,4794500,2959000,7792240,2628030,4568470,0,4035810,3770660,0,0,3054550,0,0,5555000,4787660,18563730,4631960,10393850,4144460,9332560,0,7794770,4422380,5501250,0,0,5428400,1675140,8784150,3599460,0,0,3499040,8723370,8504310,0,12646510,0,4223350,9239570,3390990,3210710,7733080
61076,359.221,1060.55125,0,6913180,0,2629290,5966520,6166160,4595370,0,21877730,10488420,2489440,0,15401300,0,7907250,7674240,6120750,0,3457260,0,10311210,14838150,1830510,6030570,2997330,14462020,8971210,9516600,3217540,12199500,0,0,5701750,2845920,0,0,4367480,2413160,11895300,8611860,0,0,0,0,0,8985240,5902840,7777970,6028360,3719440,0,0,3190880,7182670,2989780,0,2028810,4756590,0,5695350
128043,359.221,1052.0288,24458660,24861330,50658280,26126220,44839630,35851890,25042090,39606160,29821060,34768000,22003290,27217890,41306170,31798700,30336590,33810040,23687490,21248980,17931120,28001880,28675800,18802790,23908560,33356670,9674710,26853340,29151400,33097130,26673380,36391180,7563040,11980540,43479130,28642420,52099110,21572740,18940350,26438590,15644760,25743920,23048950,16643950,12797160,10749920,26796730,15116620,25267410,28352980,22999560,31284090,10182500,52479740,3756520,14106810,42370560,31446160,22297981,48098320,20061860,26938990
3093,359.255,1008.725,3197480,0,5500990,5796920,2442290,3480640,3377430,4661020,4490790,0,0,841488,0,1854767,2595660,1867370,0,0,0,5260963,0,2187560,2503300,2151560,0,0,0,0,1875820,3071440,3122526,0,4165120,4694630,3590330,1417220,0,4062503,2035200,8269310,1917290,3027300,4917280,7354030,3777080,0,3137350,0,0,0,0,872421,2172600,5361895,2936041,740750,3087447,865883,3018550,2529710
80672,359.271,761.6607143,5732210,10484860,0,5500640,26065560,14117530,12653230,26574510,14990930,31092540,3957650,4921730,12375380,4662490,9496120,12335140,16274230,14505370,6985020,7681600,13968320,5486380,4619000,4779680,20096240,11978060,32219190,8646760,3673060,7891800,4365110,0,6609940,8874610,13744610,8311910,6646390,0,4614690,15547000,4085290,0,34803000,30704040,0,6394340,9706300,11272460,4953850,16938050,9522130,7515940,14786910,10361340,5417760,6016130,11067660,19041320,8443160,7817540
113920,360.249,853.8527528,8166280,1265250,6031530,8874180,18904600,3141910,5526120,1804060,3657760,2807430,24736510,3746630,13072970,0,2268490,3538590,7928610,1164920,23218525,4618760,7839970,9606720,2712460,2948030,14350340,16169340,12188300,20837790,1647670,9508790,7093157,0,5484470,18126740,4165940,4362610,3527950,0,4968440,5128960,18163070,8868830,0,3369060,3816930,11177100,2388150,4410610,5068240,10279900,3877920,3656070,2686380,3049220,1841222,1139520,6104480,7755450,3882020,6288610
115824,360.245,1132.374898,0,16378640,12969670,19779440,26132500,19775920,11493600,21469710,37674520,16634100,24665500,6024780,38514400,20670040,25019240,25680400,9780060,30713600,18588130,4166790,0,36094300,24974300,21369500,36458400,70056900,16470750,45405500,36214300,0,0,7185080,8956370,57536200,4047510,18836190,6738410,5209650,36000900,0,8753790,19913790,10405200,2556910,68426340,19043400,36625740,8145410,8220060,10751200,9381020,31265700,6228440,20631800,10179500,6270490,9429800,34300230,27240650,33272950
112048,360.245,533.8595657,22355350,26858690,54023500,44612720,35261960,25998900,28876060,60860290,45299150,124978930,281795010,30620300,37392590,24685247,53140870,29906390,79327690,127852130,22427510,20499680,237841720,43852840,29998240,203829920,383213160,254728400,40395180,60938970,71998220,58269590,16980970,21558580,44514910,53326490,23495750,25426490,26325550,19586740,43887090,66590260,24702020,30649220,22315590,18855510,33613760,28601900,39870120,41681250,37389960,37238170,76809420,87220330,15202720,29747450,41864800,9927210,35808840,118648170,79313960,24242920
82093,360.206,1063.055,16009303,13069060,12618040,35207500,15134460,27585140,31370710,18515500,25948623,10604640,9622300,3960810,22094230,1869660,16477800,26579490,12300940,23773500,6758040,6857280,19867462.6,29093860,7226640,24950330,67983210,25726170,35899970,37595880,17749270,12661750,0,0,14514350,17281515,9568590,3541580,8307870,17229320,14659850,2619710,0,6093820,9615520,2480340,0,28925100,19425686,38078060,25450660,30821580,18087610,11436740,15594680,8267320,4840260,3942100,8901730,25636510,21873370,16759760
18932,360.214,1063.642,4953760,5184600,6386690,6573940,5896120,3164040,4973860,2757540,8750590,11951600,9185170,0,5552410,0,8428880,8521820,4690770,0,4850910,2030570,10934550,7930080,7975620,2148800,7060500,3722660,10534380,11645910,8071740,4039350,0,0,2345290,5242750,3238520,5137510,7667190,8207250,2867210,4182030,0,0,4533580,0,0,13574330,2138030,14212120,9272560,4145130,4187940,6072100,5581370,11888940,4486490,2581960,3690690.73,7364460,0,2856490
150771,360.213,689.8858529,56785.4,94612.7,0,112759,0,92766.7,0,132724,68171,0,141774,0,65807.6,0,68541.3,54937.7,118728,0,66355.3,0,0,90335.9,0,104478,0,112526,0,106144,66529.3,0,0,67532.2,0,98697.4,51882.3,78982,45417.6,93174.2,55548.2,67282.1,0,113489,0,119055,0,0,0,132348,0,165372,0,62795.3,76360,0,70135.6,0,0,66314.4,64630.8,72680.3
134823,360.219,688.7193333,1503680,1232740,1901230,936338,1462490,1656200,1797740,655690,0,0,1657210,2229820,0,0,1391000,798294,0,1085270,433917,537008,463134,642368,0,0,1142310,1860120,1228960,676076,764756,674018,2204560,1966186,0,0,589009,0,707614,1342640,1509460,625019,5825034,415849,0,0,533762,709903,418576,2648720,638180,566461,952906,559821,472967,886941,0,0,718927,665036,0,0
146226,360.225,1084.694,0,1070170,768362,0,932820,675884,1001760,0,1238510,787873,0,0,0,0,0,0,0,0,0,0,1162120,1174130,914393,0,1665690,1113520,1637260,1483930,911660,937711,0,0,0,890610,0,640461,818947,709537,0,1028940,0,0,0,0,895149,1055870,1182790,1088740,1183060,1193220,1350010,1515790,1001120,0,0,0,0,911218,0,0
85859,360.269,1058.021667,53724600,46976150,31834050,27440710,35149130,31060340,54357860,41070930,75701090,56997450,29201830,22527450,33771930,7459210,29475660,39293500,58741280,34784140,27957870,14027280,70635780,65026320,17914310,41803390,70035360,54202000,51839370,86925100,26698190,53220900,25028250,27818330,55653960,70760450,39677020,43453720,34565440,44463800,95975050,57346450,33856120,34540370,50050440,32424910,39293910,62506770,21609930,54200500,47092470,90026640,32991080,65632950,62611780,59969970,37846140,45024400,39062990,83646780,40172810,41637180
56684,360.254,794.506,8015020,5932570,0,0,12739650,3046870,7369220,0,0,18970900,6791790,0,11613040,0,19030280,14331550,14562460,7736100,0,0,7055410,3611880,0,8381470,36144940,10901380,0,14237160,3401110,7110940,0,0,6695260,8217722,0,0,2852620,5647930,11082710,7356210,0,0,3575600,0,0,4351670,0,4178750,16144590,11347410,0,0,0,7508050,0,0,0,9601620,0,7914270
54068,360.245,755.5205,33056010,30661770,0,22412080,33729590,21510270,40874684,9696757.8,34263300,32343660,32336420,3583430,55134280,0,30949290,25512170,25025250,30198650,6051920,0,62021440,6735850,27677050,25651450,48935680,83736600,11255960,39294220,29935570,38814090,2212010,0,20330410,31306440,0,0,24122530,25319990,62954840,31433330,0,18297690,2547820,0,0,44499460,25807910,22915890,31143790,44390120,10415830,0,41263870,39584190,17633310,10647280,1570330,19177020,19616090,40648350
125047,360.242,751.633,1652040,9451350,7378140,3084690,1953140,8584800,1512350,9746140,5192370,2769440,4089380,1472580,1603830,6384300,5875180,7350720,3673910,3861260,1989080,1433110,4680020,2886210,10367600,12825300,2533340,4787210,8793970,1291430,1092980,2908840,13488000,3628320,8683820,3148550,2238320,1136580,1821340,3844450,5336480,6321480,7612720,735566,2357280,2216670,1496090,3134080,3811410,1098760,2971730,5901880,10821100,1795590,1173420,5622600,868273,693827,1271060,3782770,2058870,6236160
25661,360.262,826.150875,167227470,186527140,196433260,137376906,136495760,220802920,216899440,222017740,231413450,101628910,110105940,197400030,266913320,123053800,160010630,214120520,126842990,135500520,200101990,170553974,76860930,99011240,78157570,61321740,104274290,90615230,63360010,52792460,69873550,92557530,78976100,35539430,77927350,69623139,65747110,75425780,49887060,54164680,119465730,70217680,42619380,41821330,45367200,35559250,100645590,54885170,117854840,72882710,82617240,97797930,51948390,50444390,44920240,65694340,62792780,78906270,105439790,84504630,60602270,92110120
36003,360.273,798.932,6292600,10111330,6407150,14094540,8704070,5998200,9628670,7378020,8966250,22643860,9084820,11750940,7470680,0,10040940,7661600,9420100,6652360,8539760,7188370,11603860,5029280,6701050,8531650,13233490,19543340,12193060,3566930,6138320,3007700,0,0,5696400,4902080,0,3777120,5019850,5632820,8244010,6688010,4469900,7190960,1921390,1811740,0,0,4769530,6269930,3286350,3660840,5332820,6307940,13371680,14811570,6282920,5236540,10136610,10473840,11841870,8716480
82963,360.274,834.8796667,58256460,60123100,34910030,89603506,79133810,63349910,98590910,137082830,116518867,118258220,45618320,41322920,122476780,9088702,41788720,89995820,79601960,60535980,33692536,17239990,96112226,74991275.7,65241780,53137340,122724250,107394010,100693972,124510430,94218400,70960800,27985200,50790640,61329190,68372259,16994377,28458101,44816550,35718020,114693170,75104697.6,25376180,13197860,66936500,20600630,3400280,88582230,61284570,98893770,79312280,60650515,56004780,40115808,45470220,51212840,17236990,13553500,41721580,143535935,78268070,76345430
60488,360.274,501.8341429,16040980,8209160,3468089,30569690,15534250,2725960,12911950,9755150,37475100,27665900,5861480,0,18711830,0,5320640,12743130,22015080,3358780,3499260,0,42898880,12177730,20603760,58133510,39225270,16447820,21655840,15045460,11223300,23838630,2735010,0,5509860,35040410,1358070,2993850,16513250,2223460,15388760,31951780,3796850,12423490,3224990,1110480,0,21663870,22094030,18387270,12259250,34865360,17872180,5571750,12716270,18386810,11104530,2542680,11567532,30781000,16734820,36226500
