name,mz,rt,CTRL-T01_F01,CTRL-T01_F01_2,CTRL-T01_F04,CTRL-T01_F04_2,CTRL-T01_F05,CTRL-T01_F05_2,CTRL-T01_F11,CTRL-T01_F11_2,CTRL-T01_F15,CTRL-T01_F15_2,CTRL-T01_F17,CTRL-T01_F17_2,CTRL-T01_F23,CTRL-T01_F23_2,CTRL-T01_F26,CTRL-T01_F26_2,CTRL-T01_F33,CTRL-T01_F33_2,CTRL-T01_F38,CTRL-T01_F38_2,PRO-T01_F02,PRO-T01_F02_2,PRO-T01_F07,PRO-T01_F07_2,PRO-T01_F08,PRO-T01_F08_2,PRO-T01_F17,PRO-T01_F17_2,PRO-T01_F19,PRO-T01_F19_2,PRO-T01_F20,PRO-T01_F20_2,PRO-T01_F28,PRO-T01_F28_2,PRO-T01_F31,PRO-T01_F31_2,PRO-T01_F35,PRO-T01_F35_2,PRO-T01_F39,PRO-T01_F39_2,SYN-T01_F01,SYN-T01_F01_2,SYN-T01_F02,SYN-T01_F02_2,SYN-T01_F09,SYN-T01_F09_2,SYN-T01_F12,SYN-T01_F12_2,SYN-T01_F17,SYN-T01_F17_2,SYN-T01_F22,SYN-T01_F22_2,SYN-T01_F31,SYN-T01_F31_2,SYN-T01_F33,SYN-T01_F33_2,SYN-T01_F35,SYN-T01_F35_2,SYN-T01_F37,SYN-T01_F37_2
125269,301.203,1150.5425,0,19392000,0,0,24902000,0,0,0,0,24090600,11340300,0,0,0,0,0,16422500,22660900,0,0,0,29460000,28705300,18596800,40506100,0,39109700,41866900,19194000,0,0,0,0,0,0,0,0,0,28179800,20974600,0,0,0,0,0,29912700,13662900,0,37624300,36643500,32040300,0,0,0,0,0,32220700,42400300,0,0
103955,301.22,909.5896667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803310,0,0,1316140,1724310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77842,301.231,936.88275,0,0,0,0,0,0,0,0,0,0,0,0,0,1733670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94683,301.65,838.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770310,1362490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91633,302.015,409.093,4923260,0,0,0,0,6555910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14197500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28065,302.229,916.284869,0,0,0,0,2982350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259010,0,0,0,0,0,0,0,0,0,0
121572,302.216,729.7297162,2156460,0,0,0,0,0,10121290,2048280,0,0,0,0,0,0,4121750,0,0,0,7036040,0,0,0,3248810,0,4469360,4634920,0,0,0,0,5948770,4033570,0,0,1574770,7135360,0,0,0,0,0,0,4387170,2069200,0,0,0,0,0,0,10618770,1007940,1930850,1343560,0,0,1827840,1709680,0,0
122600,302.206,854.5767959,0,0,0,0,0,0,0,0,0,393426,0,0,0,0,251524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74703.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114054,303.177,345.8190556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99847,302.357,549.5018085,72166180,65260120,29687040,89731497,159417940,74810020,70220750,68103860,115014100,84271380,60031390,52476140,130148780,4072001,78395930,117811072,64379890,69536080,107097790,39617010,88101431,100130681.8,60361275,45834201,77628020,71458220,102687040,138337950,68046800,57004240,18498880,12533950,47382110,59519176.8,25082841,38122312,59623050,53011780,96446810,60311120,62649800,29062530,11356990,4188620,0,121201730,48197360,81839600,70355469,91855550,62791398,47570870,77401709,87065485,54247600,28726070,32246830,118136402,61067445,78808920
109260,302.201,333.2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539680,0,0,0,0,0,0,0,0,3259690,2795220,1751740,0,0,0,0,0,0,0,0,0,0
146521,303.414,478.7998667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199830,0,0,0,0,0,0,0,0,0,0,0,0,26722000,0,948949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170014,0,0,0,1173030,0,299321,738295,863161,0,0,0,0
42226,302.292,1068.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84837,302.209,625.1052,0,0,0,0,0,0,0,3357340,0,0,0,0,0,0,0,2223100,0,3113210,0,0,0,2327060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140991,303.181,484.5230526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18112230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46964,302.186,915.9293333,2250690,5271410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143397,302.238,1108.939065,4565880,1400790,3923800,1835750,7219850,8355170,1208690,9704670,8774340,3775000,4557000,9161590,0,1633790,4977369,5667210,4368290,1545890,1303400,3879430,3978070,0,12091100,1963600,0,10912250,4184710,10429170,0,3192430,0,0,0,3351920,0,0,0,0,5296090,1321250,0,632231,0,0,2615810,0,4927070,4521320,0,0,5771840,0,4851510,0,0,0,4963660,5933320,0,1891070
121548,302.225,1117.537143,0,0,0,0,0,0,0,0,0,0,1822150,0,0,0,0,0,0,0,0,0,0,0,0,0,3072480,0,0,0,0,0,0,0,2394370,1929670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33334,302.219,1001.04175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3399260,0,0,0,0,0,3051550,0,0,0,0,0,0
121565,302.219,1141.334,0,0,0,0,0,0,0,0,0,742061,1830400,0,0,0,0,0,0,0,0,0,0,1864480,1432360,0,1426240,1698200,0,1623620,0,1122710,567392,0,1006870,1151340,0,0,1130860,0,983283,790432,0,0,0,0,0,0,844781,1841250,0,0,0,0,0,0,0,0,0,0,0,0
15984,302.219,1008.1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22898,302.232,699.2313333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898188,751564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60843,302.247,1132.8,0,0,0,0,0,10726100,0,0,0,0,0,0,0,0,0,0,0,0,23449750,0,0,0,0,0,0,0,0,0,0,0,17658900,33486600,0,0,4443260,0,0,0,0,0,24360300,0,22145400,9364600,0,0,0,7548870,0,0,0,2315560,5399240,4909880,0,16190950,0,0,0,0
51930,303.023,460.665,0,0,0,2270660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939450,0,0,0,0,0,0,0,0,0,0,0,2534720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10760000,0,0
86931,304.093,704.8546579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952130,0,0,0,0,0,0
124398,302.667,832.2452727,16666530,16434710,11197160,17092680,7784700,6344760,9689820,12213450,11878040,6054720,18821850,15319130,11620560,2711340,10508250,5786620,11534520,8701060,14641980,17167580,0,0,0,0,0,0,7881020,8728300,0,0,849575,1670520,0,0,2312210,1772210,1557720,1005340,4201920,0,2595860,4611330,7115240,6075450,0,0,1712360,915467,0,0,4166470,12105700,3442970,11978010,3906660,7271880,4825470,7908630,0,0
111713,302.684,960.0056667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21815040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55077,302.948,297.5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6386720,3583750,0
32544,303.207,482.3306623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931110,0,0,0,0,0,0,0
142523,303.225,1192.501346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5039810,0,0,0,0,0,0,0,0,0,0,0,0,2682530,0,0,0,0,0,0,0,0,0,0,0,0,0
64611,303.152,831.5223125,0,0,0,0,0,0,0,0,0,636125,2191260,0,0,0,0,0,628584,0,0,0,0,0,0,4165610,1155900,5283020,0,0,0,0,0,0,946076,0,0,0,0,0,0,1492400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105384,303.155,334.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14927800,3312660,7381290,14044300,18697600,22256100,7810050,7568670,9236580,8948440,0,6209280,10549100,12297100,2077250,0,0,0,10240700,9509070,0,5735000,0,0,0,9428210,8447370,7869140,7098180,9839120,3210090,0,5194840,0,0,1895060,0,7193410,5833170,0
12993,303.163,1112.986098,0,0,0,2242310,0,2073360,0,2615690,0,0,0,1886066,0,0,0,1382390,0,0,4091841,0,0,1994117,0,0,0,0,2517950,1385170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998389,0,0,0,0,0,0,0,4325155,0,1788850,0,1727464,1226800,1912123,0,0,0
60855,303.18,930.541,0,0,0,0,0,0,0,0,0,0,0,0,0,2220603,0,0,0,0,0,1226370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876654,2508320,0,0,0,0,0,0,0,2878501,26308164,0,0,0,0,0,0,832530,0,0,0,0,0,0,0,0
70476,303.2,966.9315714,6081230,6660140,0,1512480,3726960,29020650,0,0,3039560,10878940,5271940,0,4761430,0,7396550,0,0,7198840,1333440,0,6458720,9237390,1505220,3730450,6660630,6952130,17633600,9838280,0,8203800,4457840,3576260,5474980,3422440,0,0,1942890,0,5111130,2010570,0,0,0,2966880,0,0,2425030,7382750,1862070,2638610,0,0,0,0,0,0,0,0,0,0
122385,303.18,941.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134760,303.194,534.1968571,0,0,0,0,0,0,0,0,0,0,0,0,0,2328000,6232770,0,0,0,0,4302800,7506310,4330640,5575880,5394880,8776460,0,5093970,6823980,4588800,4769370,0,0,4847360,3666530,11389740,2793190,0,0,0,5637650,2453070,0,0,0,26942940,0,5440630,4689270,5114930,5439040,0,16558430,0,3191080,0,0,0,0,3320830,0
89635,303.804,456.6787412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424350,7901580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12969,303.203,915.0127778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5473500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93225,303.195,915.2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7333290,0,0,0,0,0,0,7841930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99130,303.2,987.0735078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4565080,3471730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5279530,0,0
85116,303.212,1092.6905,0,0,0,0,19873330,0,0,0,6784140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9741370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800620,0,0,0
91692,303.195,927.2586667,2635940,4410240,0,0,3606620,10482840,0,0,75042240,88304810,34305700,4082230,3047800,0,45629400,1985650,3916350,0,10792900,0,92771600,2140880,1881780,55654300,56866500,86916300,3019080,63416890,135475650,3804010,1821560,2596060,166514000,8668480,0,0,114206300,53544880,0,0,0,9729980,4385280,0,0,38608200,90631730,28965100,149782100,21935300,0,0,1917900,4392850,3733080,0,0,15493500,31259740,38679350
135279,303.252,1185.162821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236660,0,0
126729,304.212,575.0061579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095000,1167850,0,0,0,0,0,0,0,0,0,0,91795700,54063730,0,0,1074720,0,0,0,0,0,0,1335600,8278487,760688,0,8967930,0,0,0,0,0,0,0,0,758782,1275270,1267370,0,0,0
129997,303.289,1125.1898,0,0,0,1713380,0,0,0,0,0,0,0,903028,0,0,0,0,0,0,0,1771810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600630,1832040,0,0,0,0,0,0,0,0
20186,303.289,984.895,0,0,0,0,0,0,0,0,4555090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5763830,0,0,0,0,0,0,3849290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127944,303.289,1665.695,0,0,0,0,0,4102520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52403,303.993,520.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4308200,4185300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146894,303.647,842.2183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687092,0,0,0,0,0
36911,304.902,596.7172292,0,0,0,0,0,0,0,2887860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538560,0,0,0,0,0,0,0,0,0,0,0,0
73794,303.696,629.57275,0,0,0,0,0,0,0,4690950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91307,303.903,326.0618182,0,0,0,0,0,0,0,0,0,0,4097550,0,0,0,3553800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137098,304.293,1055.435472,57497200,54876800,14369960,8607970,35055600,86323700,35026700,9626380,27170000,18040700,5713320,8873190,38258900,1504010,18544000,31982200,17081300,10977200,35216170,5240940,8024470,37011100,21750500,29128150,7504180,3315790,23296100,21174500,12653400,11694600,24650900,19387200,29810800,7630140,6578880,8892190,20113700,24038160,16877400,30705000,17771410,17274500,3338850,9668750,0,20154600,26047200,16536200,20875400,14042100,2490670,7179440,23669600,2834810,5565010,5186260,5486600,21235100,15430800,44908100
105227,304.237,1015.637571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070800,0,0,0,0,0,0,1257490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118817,304.19,569.6851429,42767000,23647620,35975360,36556540,23994600,42629860,30692730,53672210,28981690,85478200,77527800,51138490,22788190,31733670,57927990,42803120,109550370,118157210,33654350,34828550,104886570,144583640,73047860,78839300,266264500,242869260,189246410,138857460,57129200,45861000,48472850,15694300,194382090,194350900,84338900,103576590,43790910,25521150,119886950,59743900,48944340,118362110,58043590,75882890,88055630,116602900,50712340,89848340,76644360,167591110,54847080,168739800,56893700,46026080,26587310,54454610,65080710,226472820,70936310,65517420
22925,304.241,461.5379688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754917,0,0,0,0,0,0,0,0,0,0,0,0,0,521643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98193,305.04,607.864567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339029000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363941000,0,0,0,0,0,0,0,0,0,0
75677,304.48,743.2893478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325770,0,0,0,0,0,0
25755,305.218,832.7410357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901378,802340,0,0,0,0,0,0,0,937820,0,0,0,0,0
3152,304.201,839.56125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15594090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121410,304.859,327.656725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12346130,9005054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70365,304.24,857.6645,0,0,0,0,0,0,0,0,0,0,3190270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14820900,0,0,2961890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,304.236,863.56875,4552480,0,0,0,0,0,0,0,0,0,1995740,0,6294610,2004730,5232690,5478780,0,4063880,0,0,0,0,4851310,0,2598210,4565930,5335150,0,0,0,3152220,0,0,0,3429260,0,0,0,0,0,0,0,1809900,0,0,0,0,0,5423120,0,0,1889640,4302910,0,1814630,4397570,0,4518120,0,0
117187,304.233,716.047,1577700,0,0,1474270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906810,0,0,0,0,0,0,0,0,0,4353770,1630310,0,0,0,0,0,0,0,0,0,0,0,3245960,0,1845610,0,0,1697570,0,0,0,0,0,0,0,0,0,0,0
128193,304.22,727.5875,43861600,46051100,0,27900500,50499500,5231800,28104300,9268150,33241300,33444100,0,5442540,44824300,0,31139000,0,35596400,0,50409000,7577250,22037700,45232800,26584800,26693900,8179210,9157260,7632880,43364100,21141600,23847900,42517600,32706600,24735800,24959500,0,0,0,99412000,39117700,36492100,7628880,44253900,0,0,0,44848600,20023100,0,31348200,43794400,24769200,0,34951600,6748250,20378080,5428650,13946530,78413700,42631600,51088700
128297,304.239,1149.18876,0,0,0,0,0,4483570,0,0,0,0,0,5371660,0,3189060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60735,304.243,1190.92,0,0,0,0,21754300,0,18242400,12678400,0,0,0,0,0,0,0,0,0,16596800,0,0,0,0,0,14138200,0,0,28903200,0,0,0,0,0,0,0,0,0,0,8385730,0,0,0,0,0,0,0,14101100,0,0,0,0,0,0,10977700,0,0,0,0,0,0,0
55353,304.25,824.42375,0,0,0,0,0,0,0,0,0,0,0,15349800,0,20050910,0,6405130,0,0,0,19897000,16353400,0,0,6287610,0,0,0,0,13690800,0,0,0,14571800,0,0,10974100,0,0,0,0,0,3591880,14007000,6703380,0,0,0,2711510,21377290,0,0,0,0,0,0,21408700,11364200,0,0,0
116239,305.279,677.3538611,7425140,2771260,4894010,2928300,8076240,3426300,4116180,0,14133260,9502450,12132720,2818290,5481610,0,3453790,6985140,4817500,0,2506180,3036820,9452550,22213430,9814940,10919900,18732990,15628880,16080450,5442160,3654440,4006460,0,0,6936480,17753420,0,0,9036810,2611850,11228530,10395540,2452800,2795660,0,0,0,9771610,5171940,4141380,3930350,6978840,9075440,2989600,13923150,8773900,4402220,0,0,15316140,5998900,8951360
20641,304.868,562.293,0,0,0,0,0,0,0,0,0,14874700,10673000,0,6423010,0,0,0,10604900,14053600,0,0,0,0,0,12877600,24513800,36171700,0,0,10523100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4936860,0,0,0,0,0,0,0,0,0,0,0
13351,305.173,635.4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697620,0,0,0,0,0,0,0,0,1020500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298090,0,0,0,0,0,0,0,0,0,0,0,0,1131830
111851,305.639,463.4178,4120670,0,0,0,0,10829800,0,0,0,0,0,0,0,2261640,0,0,0,0,12082400,0,12330800,0,0,0,0,0,5057860,0,0,0,0,0,0,0,8992320,0,0,0,0,25145200,0,0,0,6680480,0,0,0,0,23742100,0,0,0,0,11188100,0,0,0,21926300,0,0
130611,304.3,1076.34,14476740,0,4268120,54961570,17229620,11401600,2720820,2896970,25570000,0,0,7387920,17693460,9071740,46279530,7995030,0,0,10048900,6418290,0,9051420,0,1474250,0,0,5102150,3743040,0,26155500,10701500,5464711,0,0,33200530,80548600,4343380,0,0,2405290,19642710,4372340,15385680,50698190,1396230,12660999,19337600,0,0,0,20085050,12000300,17130000,8761540,9553470,41623128,28255890,5787270,0,0
57357,304.633,856.0547333,1554190,6539000,0,4282820,0,0,0,0,0,0,0,0,7569150,0,0,5618790,6041580,7652270,0,0,0,0,0,8528460,0,0,5431990,0,5030940,0,0,6158280,0,0,0,0,0,0,10326860,4963000,0,0,5553490,579950,0,6952250,7222470,0,0,17072040,0,0,0,6107640,0,0,0,4766700,4938600,0
14403,304.691,309.8315,0,0,1641920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223240,0,0,0,0
19109,304.65,401.8628333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183700,0,0
19791,304.65,377.5305,0,0,0,3551300,0,0,0,0,0,0,0,7497490,0,0,0,0,0,0,4559990,0,0,0,0,0,0,0,9562420,0,0,0,0,0,0,0,0,0,0,0,0,0,36443900,6336290,8561570,8247590,0,0,0,0,0,0,8875690,0,0,0,6996980,0,6325690,5204790,0,0
63457,304.651,304.2896667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398480,3509820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120444,304.65,404.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444140
126625,304.887,447.1423333,0,0,0,0,0,0,0,0,0,8922160,0,0,0,0,0,0,0,0,0,0,5510860,0,0,0,0,0,0,0,0,3588990,0,0,4652690,4122520,0,0,0,0,0,0,0,0,0,0,10210200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726490
125104,305.301,575.6040833,0,0,0,3352610,2082580,0,0,0,0,0,2207270,0,0,0,0,0,2136510,2076780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81723,304.917,347.3727143,0,10109500,0,0,0,14072400,0,0,0,0,0,0,0,0,0,0,0,12324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8510740,0,0,0,0,0,0,0,0,0,0,5446070,0,0,1674640,0,0,0,0
150535,304.895,343.2174762,0,0,0,0,0,0,0,0,0,0,0,0,0,467988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433872,216244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8357,304.952,292.4983333,5871150,1387620,2950960,1690940,0,8833260,1937540,4005210,4584720,2856030,3602900,0,4734000,3405240,6465470,1782080,5667410,2093950,0,2438810,6339210,0,4182680,2559870,5720470,2110830,4294070,1643360,2048280,5317840,1504300,1021010,5527140,9138700,3031057,0,1698390,2741190,5106740,2902590,4317408,1050100,0,851476,1197040,4691270,4456020,1571820,6281580,2049710,0,2715040,2965650,2675180,1672260,0,3679760,1458690,4136130,2779967
32879,305.189,508.9173333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4111240,0,0,0,3429500,0,0,0,0,0,0,0,0,1805910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
